"도시별","지출목적별","시점","소비자물가지수[기준년도 2020년]",
"안산시","06 보건","2013 년","93.887",
"안산시","06 보건","2014 년","94.866",
"안산시","06 보건","2015 년","96.023",
"안산시","06 보건","2016 년","96.999",
"안산시","06 보건","2017 년","97.85",
"안산시","06 보건","2018 년","97.891",
"안산시","06 보건","2019 년","98.553",
"안산시","06 보건","2020 년","100",
"안산시","06 보건","2021 년","100.09",
"안산시","06 보건","2022 년","100.72",
"안산시","06 보건","2023 년","102.25",
"안산시","07 교통","2005 년","82.779",
"안산시","07 교통","2006 년","87.035",
"안산시","07 교통","2007 년","90.229",
"안산시","07 교통","2008 년","98.906",
"안산시","07 교통","2009 년","94.747",
"안산시","07 교통","2010 년","99.65",
"안산시","07 교통","2011 년","106.476",
"안산시","07 교통","2012 년","110.555",
"안산시","07 교통","2013 년","109.648",
"안산시","07 교통","2014 년","107.849",
"안산시","07 교통","2015 년","99.156",
"안산시","07 교통","2016 년","97.166",
"안산시","07 교통","2017 년","100.45",
"안산시","07 교통","2018 년","102.701",
"안산시","07 교통","2019 년","100.964",
"안산시","07 교통","2020 년","100",
"안산시","07 교통","2021 년","106.05",
"안산시","07 교통","2022 년","116.11",
"안산시","07 교통","2023 년","112.18",
"안산시","08 통신","2005 년","117.341",
"안산시","08 통신","2006 년","115.582",
"안산시","08 통신","2007 년","113.02",
"안산시","08 통신","2008 년","111.407",
"안산시","08 통신","2009 년","111.192",
"안산시","08 통신","2010 년","110.172",
"안산시","08 통신","2011 년","108.373",
"안산시","08 통신","2012 년","105.491",
"안산시","08 통신","2013 년","105.323",
"안산시","08 통신","2014 년","105.221",
"안산시","08 통신","2015 년","104.983",
"안산시","08 통신","2016 년","105.066",
"안산시","08 통신","2017 년","105.351",
"안산시","08 통신","2018 년","104.461",
"안산시","08 통신","2019 년","102.093",
"안산시","08 통신","2020 년","100",
"안산시","08 통신","2021 년","99.16",
"안산시","08 통신","2022 년","100.06",
"안산시","08 통신","2023 년","101.14",
"안산시","09 오락 및 문화","2005 년","95.513",
"안산시","09 오락 및 문화","2006 년","93.013",
"안산시","09 오락 및 문화","2007 년","91.398",
"안산시","09 오락 및 문화","2008 년","93.077",
"안산시","09 오락 및 문화","2009 년","95.879",
"안산시","09 오락 및 문화","2010 년","96.779",
"안산시","09 오락 및 문화","2011 년","97.755",
"안산시","09 오락 및 문화","2012 년","97.916",
"안산시","09 오락 및 문화","2013 년","98.972",
"안산시","09 오락 및 문화","2014 년","99.323",
"안산시","09 오락 및 문화","2015 년","98.803",
"안산시","09 오락 및 문화","2016 년","100.716",
"안산시","09 오락 및 문화","2017 년","100.668",
"안산시","09 오락 및 문화","2018 년","101.176",
"안산시","09 오락 및 문화","2019 년","100.9",
"안산시","09 오락 및 문화","2020 년","100",
"안산시","09 오락 및 문화","2021 년","100.29",
"안산시","09 오락 및 문화","2022 년","102.98",
"안산시","09 오락 및 문화","2023 년","107.11",
"안산시","10 교육","2005 년","71.067",
"안산시","10 교육","2006 년","74.786",
"안산시","10 교육","2007 년","79.95",
"안산시","10 교육","2008 년","84.551",
"안산시","10 교육","2009 년","86.908",
"안산시","10 교육","2010 년","88.731",
"안산시","10 교육","2011 년","89.907",
"안산시","10 교육","2012 년","91.572",
"안산시","10 교육","2013 년","92.684",
"안산시","10 교육","2014 년","95.061",
"안산시","10 교육","2015 년","96.999",
"안산시","10 교육","2016 년","99.29",
"안산시","10 교육","2017 년","99.597",
"안산시","10 교육","2018 년","100.637",
"안산시","10 교육","2019 년","101.885",
"안산시","10 교육","2020 년","100",
"안산시","10 교육","2021 년","100.47",
"안산시","10 교육","2022 년","101.9",
"안산시","10 교육","2023 년","104.72",
"안산시","11 음식 및 숙박","2005 년","72.19",
"안산시","11 음식 및 숙박","2006 년","73.411",
"안산시","11 음식 및 숙박","2007 년","74.873",
"안산시","11 음식 및 숙박","2008 년","77.832",
"안산시","11 음식 및 숙박","2009 년","80.949",
"안산시","11 음식 및 숙박","2010 년","83.016",
"안산시","11 음식 및 숙박","2011 년","86.379",
"안산시","11 음식 및 숙박","2012 년","87.605",
"안산시","11 음식 및 숙박","2013 년","87.308",
"안산시","11 음식 및 숙박","2014 년","88.788",
"안산시","11 음식 및 숙박","2015 년","90.385",
"안산시","11 음식 및 숙박","2016 년","91.986",
"안산시","11 음식 및 숙박","2017 년","94.815",
"안산시","11 음식 및 숙박","2018 년","97.706",
"안산시","11 음식 및 숙박","2019 년","99.224",
"안산시","11 음식 및 숙박","2020 년","100",
"안산시","11 음식 및 숙박","2021 년","102.55",
"안산시","11 음식 및 숙박","2022 년","110.38",
"안산시","11 음식 및 숙박","2023 년","117.77",
"안산시","12 기타 상품 및 서비스","2005 년","62.761",
"안산시","12 기타 상품 및 서비스","2006 년","68.196",
"안산시","12 기타 상품 및 서비스","2007 년","71.276",
"안산시","12 기타 상품 및 서비스","2008 년","77.768",
"안산시","12 기타 상품 및 서비스","2009 년","83.218",
"안산시","12 기타 상품 및 서비스","2010 년","86.615",
"안산시","12 기타 상품 및 서비스","2011 년","88.831",
"안산시","12 기타 상품 및 서비스","2012 년","85.346",
"안산시","12 기타 상품 및 서비스","2013 년","85.003",
"안산시","12 기타 상품 및 서비스","2014 년","87.055",
"안산시","12 기타 상품 및 서비스","2015 년","88.848",
"안산시","12 기타 상품 및 서비스","2016 년","91.908",
"안산시","12 기타 상품 및 서비스","2017 년","93.494",
"안산시","12 기타 상품 및 서비스","2018 년","95.044",
"안산시","12 기타 상품 및 서비스","2019 년","97.606",
"안산시","12 기타 상품 및 서비스","2020 년","100",
"안산시","12 기타 상품 및 서비스","2021 년","102.74",
"안산시","12 기타 상품 및 서비스","2022 년","109.17",
"안산시","12 기타 상품 및 서비스","2023 년","115.61",
"용인시","0 총지수","2015 년","94.858",
"용인시","0 총지수","2016 년","95.861",
"용인시","0 총지수","2017 년","97.659",
"용인시","0 총지수","2018 년","99.297",
"용인시","0 총지수","2019 년","99.455",
"용인시","0 총지수","2020 년","100",
"용인시","0 총지수","2021 년","102.86",
"용인시","0 총지수","2022 년","108",
"용인시","0 총지수","2023 년","111.41",
"용인시","01 식료품 및 비주류음료","2015 년","88.021",
"용인시","01 식료품 및 비주류음료","2016 년","89.781",
"용인시","01 식료품 및 비주류음료","2017 년","92.485",
"용인시","01 식료품 및 비주류음료","2018 년","95.571",
"용인시","01 식료품 및 비주류음료","2019 년","95.094",
"용인시","01 식료품 및 비주류음료","2020 년","100",
"용인시","01 식료품 및 비주류음료","2021 년","107.44",
"용인시","01 식료품 및 비주류음료","2022 년","114",
"용인시","01 식료품 및 비주류음료","2023 년","118.86",
"용인시","02 주류 및 담배","2015 년","96.402",
"용인시","02 주류 및 담배","2016 년","96.992",
"용인시","02 주류 및 담배","2017 년","98.395",
"용인시","02 주류 및 담배","2018 년","99.06",
"용인시","02 주류 및 담배","2019 년","99.901",
"용인시","02 주류 및 담배","2020 년","100",
"용인시","02 주류 및 담배","2021 년","100",
"용인시","02 주류 및 담배","2022 년","101.13",
"용인시","02 주류 및 담배","2023 년","102.29",
"용인시","03 의류 및 신발","2015 년","94.455",
"용인시","03 의류 및 신발","2016 년","96.124",
"용인시","03 의류 및 신발","2017 년","97.426",
"용인시","03 의류 및 신발","2018 년","98.394",
"용인시","03 의류 및 신발","2019 년","98.994",
"용인시","03 의류 및 신발","2020 년","100",
"용인시","03 의류 및 신발","2021 년","100.39",
"용인시","03 의류 및 신발","2022 년","103.5",
"용인시","03 의류 및 신발","2023 년","110.41",
"용인시","04 주택, 수도, 전기 및 연료","2015 년","96.789",
"용인시","04 주택, 수도, 전기 및 연료","2016 년","96.585",
"용인시","04 주택, 수도, 전기 및 연료","2017 년","98.272",
"용인시","04 주택, 수도, 전기 및 연료","2018 년","98.909",
"용인시","04 주택, 수도, 전기 및 연료","2019 년","99.632",
"용인시","04 주택, 수도, 전기 및 연료","2020 년","100",
"용인시","04 주택, 수도, 전기 및 연료","2021 년","102.12",
"용인시","04 주택, 수도, 전기 및 연료","2022 년","107.42",
"용인시","04 주택, 수도, 전기 및 연료","2023 년","112.26",
"용인시","05 가정용품 및 가사 서비스","2015 년","93.544",
"용인시","05 가정용품 및 가사 서비스","2016 년","95.334",
"용인시","05 가정용품 및 가사 서비스","2017 년","95.913",
"용인시","05 가정용품 및 가사 서비스","2018 년","98.225",
"용인시","05 가정용품 및 가사 서비스","2019 년","100.187",
"용인시","05 가정용품 및 가사 서비스","2020 년","100",
"용인시","05 가정용품 및 가사 서비스","2021 년","101.53",
"용인시","05 가정용품 및 가사 서비스","2022 년","106.25",
"용인시","05 가정용품 및 가사 서비스","2023 년","112.23",
"용인시","06 보건","2015 년","95.276",
"용인시","06 보건","2016 년","96.866",
"용인시","06 보건","2017 년","98.256",
"용인시","06 보건","2018 년","98.373",
"용인시","06 보건","2019 년","98.596",
"용인시","06 보건","2020 년","100",
"용인시","06 보건","2021 년","100.13",
"용인시","06 보건","2022 년","100.9",
"용인시","06 보건","2023 년","102.71",
"용인시","07 교통","2015 년","99.482",
"용인시","07 교통","2016 년","97.788",
"용인시","07 교통","2017 년","101.031",
"용인시","07 교통","2018 년","103.411",
"용인시","07 교통","2019 년","101.626",
"용인시","07 교통","2020 년","100",
"용인시","07 교통","2021 년","106.21",
"용인시","07 교통","2022 년","116.93",
"용인시","07 교통","2023 년","112.83",
"용인시","08 통신","2015 년","104.991",
"용인시","08 통신","2016 년","105.074",
"용인시","08 통신","2017 년","105.358",
"용인시","08 통신","2018 년","104.467",
"용인시","08 통신","2019 년","102.097",
"용인시","08 통신","2020 년","100",
"용인시","08 통신","2021 년","99.16",
"용인시","08 통신","2022 년","100.06",
"용인시","08 통신","2023 년","101.14",
"용인시","09 오락 및 문화","2015 년","99.39",
"용인시","09 오락 및 문화","2016 년","101.081",
"용인시","09 오락 및 문화","2017 년","100.973",
"용인시","09 오락 및 문화","2018 년","101.614",
"용인시","09 오락 및 문화","2019 년","101.218",
"용인시","09 오락 및 문화","2020 년","100",
"용인시","09 오락 및 문화","2021 년","100.47",
"용인시","09 오락 및 문화","2022 년","103.5",
"용인시","09 오락 및 문화","2023 년","107.31",
"용인시","10 교육","2015 년","99.156",
"용인시","10 교육","2016 년","100.18",
"용인시","10 교육","2017 년","101.29",
"용인시","10 교육","2018 년","102.819",
"용인시","10 교육","2019 년","102.442",
"용인시","10 교육","2020 년","100",
"용인시","10 교육","2021 년","100.95",
"용인시","10 교육","2022 년","102.2",
"용인시","10 교육","2023 년","103.05",
"용인시","11 음식 및 숙박","2015 년","89.651",
"용인시","11 음식 및 숙박","2016 년","91.936",
"용인시","11 음식 및 숙박","2017 년","94.257",
"용인시","11 음식 및 숙박","2018 년","97.703",
"용인시","11 음식 및 숙박","2019 년","99.375",
"용인시","11 음식 및 숙박","2020 년","100",
"용인시","11 음식 및 숙박","2021 년","103.46",
"용인시","11 음식 및 숙박","2022 년","111.02",
"용인시","11 음식 및 숙박","2023 년","117.12",
"용인시","12 기타 상품 및 서비스","2015 년","89.777",
"용인시","12 기타 상품 및 서비스","2016 년","93.148",
"용인시","12 기타 상품 및 서비스","2017 년","95.199",
"용인시","12 기타 상품 및 서비스","2018 년","96.082",
"용인시","12 기타 상품 및 서비스","2019 년","97.532",
"용인시","12 기타 상품 및 서비스","2020 년","100",
"용인시","12 기타 상품 및 서비스","2021 년","102.15",
"용인시","12 기타 상품 및 서비스","2022 년","108.27",
"용인시","12 기타 상품 및 서비스","2023 년","114.79",
"화성시","0 총지수","2020 년","100",
"화성시","0 총지수","2021 년","102.5",
"화성시","0 총지수","2022 년","107.74",
"화성시","0 총지수","2023 년","111.5",
"화성시","01 식료품 및 비주류음료","2020 년","100",
"화성시","01 식료품 및 비주류음료","2021 년","106.49",
"화성시","01 식료품 및 비주류음료","2022 년","112.36",
"화성시","01 식료품 및 비주류음료","2023 년","118.27",
"화성시","02 주류 및 담배","2020 년","100",
"화성시","02 주류 및 담배","2021 년","100.81",
"화성시","02 주류 및 담배","2022 년","103.33",
